feedback_id,app,title,text,topic,rating,timestamp,city_label,area_label,driver_id,trip_id,is_demo_spike
FB-00041,GreenSM,"Tài xế rất tệ, đã rất nhiều trường hợp gây tai nạn cho khách cả người đi đường","Tài xế rất tệ, đã rất nhiều trường hợp gây tai nạn cho khách cả người đi đường. Tối ngày 14/5 có một tài xế chạy ẩu quẹt xe mình té, thấy mình té biết mình té vẫn bỏ chạy, rất tệ, vào 6-7h tối trên đường Xô Viết Nghê Tĩnh chạy xe màu xám",Safety,1,2026-05-22T01:41:19-07:00,Hà Nội,"Cầu Giấy, Hà Nội",DRV-HN-0257,TRIP-20260608-00041,TRUE
FB-00042,GreenSM,Green Food tệ,"Green Food tệ. Lỡ tay đặt đơn food k có nút để huỷ đơn giống như bị gài trượt tay cái một là phải nhận. Dv tổng đài hỗ trợ quá kém không xử lí dc vấn đề. Xoá app không bao h đặt. Shoppe food cho 10s để đặt đơn, nên học hỏi đối thủ đi.",App Issue,1,2026-06-06T04:44:14-07:00,Hà Nội,"Hà Đông, Hà Nội",DRV-HN-0144,TRIP-20260608-00042,FALSE
FB-00043,GreenSM,"Gsmap đểu, không tối ưu, muốn chọn chỗ điểm trả mà gsmap trắng xoá","Gsmap đểu, không tối ưu, muốn chọn chỗ điểm trả mà gsmap trắng xoá. Gsmap đểu, không chịu tối ưu, map trắng xoá, chả biết chọn chỗ nào để chọn điểm trả, chỗ cần thì không có, còn chỗ mấy cái không liên quan thì lại hiện rõ và to?",Other,1,2026-05-22T02:15:59-07:00,Đà Nẵng,"Sơn Trà, Đà Nẵng",DRV-DN-0315,TRIP-20260608-00043,FALSE
FB-00044,GreenSM,Đổi xong cái tên làm ăn chộp giật hẳn,Đổi xong cái tên làm ăn chộp giật hẳn. Sáng đi làm book bike mà 7 tài xế nhận huỷ cả 7. Sau đó app cũng báo ko nhận cuốc nữa luôn! Lúc book lại mới biết giá tăng :) May mà trong thời gian chờ tải vội app Bee vừa rẻ vừa nhanh!,Driver Behavior,1,2026-05-20T17:07:35-07:00,Hà Nội,"Cầu Giấy, Hà Nội",DRV-HN-0051,TRIP-20260608-00044,TRUE
FB-00045,GreenSM,Hình thức thanh toán hội viên ko phù hợp,"Hình thức thanh toán hội viên ko phù hợp. Vì sao hình thức thanh toán phí hội viên phải bắt buộc 1 trong 4 hình thức là momo, zalopay, thẻ quốc tế ... vậy những ai ko có 4 hình thức này là ko đăng ký hội viên đc à? Tào lao",Payment,2,2026-06-04T20:34:37-07:00,Hồ Chí Minh,"Quận 1, Hồ Chí Minh",DRV-HCM-0044,TRIP-20260608-00045,FALSE
FB-00046,GreenSM,Bực bội,Bực bội. Không biết là lần đặt xe thứ bao nhiêu. Huỷ chuyến nhưng mãi k hoàn tiền về thẻ. Lúc nào cũng phải chạy theo đít app để khiếu nại. Chờ khiếu nại. Mất thời gian thực sự. Nghĩ mình lớn mạnh rồi thích làm gì làm :),Payment,1,2026-06-05T18:40:26-07:00,Hồ Chí Minh,"Thủ Đức, Hồ Chí Minh",DRV-HCM-0414,TRIP-20260608-00046,FALSE
FB-00047,GreenSM,Nhân viên chửi khách hàng là ”con đĩ chó”,Nhân viên chửi khách hàng là ”con đĩ chó”. Tôi bị đau bao tử cần về gấp lại bị a tài xế xanh hai bánh tên Nghiệp chửi là “ Con đĩ chó mày đừng để tao gặp lại mày không tao đánh chết mày” tôi cảm giác bị xúc phạm vô cùng,Driver Behavior,1,2026-06-01T05:30:41-07:00,Hà Nội,"Cầu Giấy, Hà Nội",DRV-HN-0268,TRIP-20260608-00047,TRUE
FB-00048,GreenSM,Green Food,"Green Food. Dịch vụ đặt đồ ăn không cho phép huỷ đơn, dù mới chỉ đặt nhầm chưa được một phút. Đã dính hai lần, nghĩ lần đầu do mình nhưng lần thứ hai mới biết là do app. Quán ăn auto xác nhận không huỷ được đơn! Quá tệ",App Issue,1,2026-05-24T06:50:16-07:00,Hà Nội,"Hà Đông, Hà Nội",DRV-HN-0400,TRIP-20260608-00048,FALSE
FB-00049,GreenSM,Không có tài xế nhận.,"Không có tài xế nhận.. Tôi đã đặt đi đặt lại vài lần và không có tài xế nào nhận cuốc xe. Lần thứ 3 nhận xét: làm được thì làm, không làm được thì nghỉ đi. App đặt đủ kiểu buổi sáng cả tiếng đồng hồ không ai nhận.",Driver Behavior,1,2026-05-21T18:40:59-07:00,Hà Nội,"Cầu Giấy, Hà Nội",DRV-HN-0041,TRIP-20260608-00049,TRUE
FB-00050,GreenSM,Đám điều hành cứt ko đuổi đám này cho đỡ tốn chi phí để auto AI,Đám điều hành cứt ko đuổi đám này cho đỡ tốn chi phí để auto AI. Khách và tài xế là ok chi cho bọn vô tích sự chi ko ai xem nó ra gì đâu khách và tài công an là đủ thừa thải quá nhiều vào mấy thứ vô tích sự,Driver Behavior,1,2026-06-05T00:24:00-07:00,Hà Nội,"Cầu Giấy, Hà Nội",DRV-HN-0067,TRIP-20260608-00050,TRUE
FB-00051,GreenSM,Tài xế xanh sm huỷ chuyến của khách quá nhiều,"Tài xế xanh sm huỷ chuyến của khách quá nhiều. Không chê xanh, nhưng chê tài xế xanh, huỷ chuyến xoành xoạch. Làm mất thời gian của khách hàng, tưởng có xe rồi ngồi chờ hoài sau đó thấy huỷ hồi nào ko hay.",Driver Behavior,1,2026-06-05T23:34:57-07:00,Hà Nội,"Cầu Giấy, Hà Nội",DRV-HN-0157,TRIP-20260608-00051,TRUE
FB-00052,GreenSM,tài xế toàn yêu cầu huỷ chuyến,"tài xế toàn yêu cầu huỷ chuyến. rất mất thời gian, đặt xe chờ đợi chán chê xong tài xế y/c huỷ hộ chuyến! tiền thì tt qua app bên t3 chờ hoàn về còn lâu, đôi khi lỗi ko đc hoàn! ko cải thiện mất khách",Driver Behavior,2,2026-06-05T22:29:40-07:00,Hà Nội,"Cầu Giấy, Hà Nội",DRV-HN-0076,TRIP-20260608-00052,TRUE
FB-00053,GreenSM,Cod thu phí nhưng dịch vụ kém,"Cod thu phí nhưng dịch vụ kém. App cho hạn mức cod quá thấp mặc dù thu hẳn phụ thu cho dịch vụ cod. Tài xế cũng không linh hoạt được, xử lý tình huống kém. Huỷ đơn không nhập được phản ảnh. App quá tệ",Driver Behavior,1,2026-05-31T05:08:38-07:00,Hà Nội,"Cầu Giấy, Hà Nội",DRV-HN-0066,TRIP-20260608-00053,TRUE
FB-00054,GreenSM,Tài xế nhận chuyến rồi liên tục huỷ chuyến,Tài xế nhận chuyến rồi liên tục huỷ chuyến. Một cuốc xe mà phải chờ các tài xế đùn đẩy nhau. Đã không nhận chuyến thì thôi. Chứ nhận chuyến rồi huỷ chuyến liên tục mấy chục ông như thế rất khó chịu!,Driver Behavior,1,2026-05-24T23:53:52-07:00,Hà Nội,"Cầu Giấy, Hà Nội",DRV-HN-0131,TRIP-20260608-00054,TRUE
FB-00055,GreenSM,Không thể huỷ đơn,"Mình trượt tay ấn nhầm đặt đơn thức ăn nhưng không thể huỷ đơn để đặt lại. Thời gian từ lúc ấn đặt đơn > quán nhận đơn + tìm tài xế chưa đến 1ph mà vẫn không thể huỷ đơn, thực sự rất bất tiện.",Driver Behavior,2,2026-06-02T21:05:11-07:00,Hà Nội,"Cầu Giấy, Hà Nội",DRV-HN-0096,TRIP-20260608-00055,TRUE
FB-00056,GreenSM,Xử lý dịch vụ kém,"Xử lý dịch vụ kém. Xử lý dịch vụ quá kém, cả tháng trời, nt lại thì gọi lại báo nhầm lẫn, rất nhiều lần như vậy r, làm ảnh hưởng uy tín của các shop khi đặt sm xanh giao hàng cho khách hàng .",Other,2,2026-06-02T00:41:24-07:00,Hà Nội,"Đống Đa, Hà Nội",DRV-HN-0252,TRIP-20260608-00056,FALSE
FB-00057,GreenSM,Láo,"App không có tính năng cho khách đánh giá xe khi nhận book, nhiều tài xế rất láo, nhận đơn di chuyển gần đến xong huỷ, rất tốn thời gian. Đây không phải là lần đầu mình gặp trường hợp như này",Driver Behavior,1,2026-05-23T06:45:03-07:00,Hà Nội,"Cầu Giấy, Hà Nội",DRV-HN-0299,TRIP-20260608-00057,TRUE
FB-00058,GreenSM,Không dùng thường xuyên nên bị khoá,Không dùng thường xuyên nên bị khoá. Tôi cũng ít thường xuyên dùng ứng dụng này để gọi xe do mình không có nhu cầu nhiều. Giờ cần đặt mở app báo bị khoá không cho dùng như vậy nghĩa là sao?,App Issue,1,2026-05-30T20:50:31-07:00,Hồ Chí Minh,"Quận 7, Hồ Chí Minh",DRV-HCM-0287,TRIP-20260608-00058,FALSE
FB-00059,GreenSM,Ăn tiền,"Ăn tiền. Bắt toàn cho xe đợi 20p, huỷ bắt xe khác thì không hoàn tiền? Ăn cướp ban ngày à? Biết khách đợi xa sau phản hồi thì bắt xe gần đi, để xong rồi lại khoá app rồi ko hoàn tiền khách?",Payment,1,2026-05-21T04:00:59-07:00,Hồ Chí Minh,"Tân Bình, Hồ Chí Minh",DRV-HCM-0256,TRIP-20260608-00059,FALSE
FB-00060,GreenSM,App như cái lol,"App như cái lol bò, quán thì hãm lol mới có đơn chưa làm món xong mà bấm món ăn đã sẵng sàng qua tới quán thì bấm nhầm, 2 lần trùng đều bấm nhầm app thì k cho huỷ, app hãm lol cty đụ trâu",App Issue,1,2026-06-06T08:47:11-07:00,Đà Nẵng,"Hải Châu, Đà Nẵng",DRV-DN-0085,TRIP-20260608-00060,FALSE
FB-00061,GreenSM,.,".. Mình đặt nhầm món nên muốn huỷ đơn mà không được mặc dù chưa có shipper nào nhận và quán cũng chưa làm đồ ăn, ĐỀ NGHỊ APP CHO KHÁCH HÀNG CÓ QUYỀN ĐƯỢC HUỶ ĐƠN TRONG TRƯỜNG HỢP NÀY Ạ",App Issue,2,2026-06-04T20:33:54-07:00,Hà Nội,"Cầu Giấy, Hà Nội",DRV-HN-0128,TRIP-20260608-00061,FALSE
FB-00062,GreenSM,Đánh giá,"Đánh giá. Tài xế đa số thái độ rất hách dịch, em bỏ tiền ra đi đàng hoàng chứ có phải ép chở hay free đâu. Công ty nên xem lại nhân viên của mình, em thấy trải nghiệm không hài lòng :)",Driver Behavior,1,2026-05-29T21:12:52-07:00,Hà Nội,"Cầu Giấy, Hà Nội",DRV-HN-0325,TRIP-20260608-00062,TRUE
FB-00063,GreenSM,Cần chỉnh lại tính năng,"Cần chỉnh lại tính năng. Tab chọn có “home,lịch sử,tôi”…sau khi chọn đặt xe. Tắt đặt xe thì tab có “home,lịch sử,tôi” biến mất luôn. Phải out ra vào lại mới thấy tiếp. Làm vậy bất tiện",Other,1,2026-05-24T08:45:27-07:00,Hồ Chí Minh,"Quận 1, Hồ Chí Minh",DRV-HCM-0366,TRIP-20260608-00063,FALSE
FB-00064,GreenSM,App lỗi,"App lỗi. Dạo gần đây từ lúc update đâu đó đầu t5/2026 là lỗi, hết bỏ dấu không được khi điền thông tin, đến đột nhiên out app và báo bị khoá trên thiết bị mặc dù dg dùng bình thường",App Issue,2,2026-05-22T09:28:05-07:00,Hà Nội,"Hoàn Kiếm, Hà Nội",DRV-HN-0384,TRIP-20260608-00064,FALSE
FB-00065,GreenSM,APP LỖI,APP LỖI. Mình đã dùng app và đặt xe rất nhiều lần rồi nhưng k hiểu sao lần này đăng nhập vào thì báo khoá thiết bị. Mình k rõ nguyên nhân từ đâu mong dịch vụ cung cấp tt giúp mình,App Issue,1,2026-06-05T21:42:04-07:00,Hà Nội,"Long Biên, Hà Nội",DRV-HN-0350,TRIP-20260608-00065,FALSE
FB-00066,GreenSM,XOÁ APP,"XOÁ APP. Lỡ xoá có cái acc mà chờ 30 ngày sau vẫn đéo đăng nhập vô được, tốn thời gian vl, đổi sđt trong app cũng k đổi đc phải xoá acc tải lại, app tệ đến nỗi m xứng đáng 1 sao",App Issue,1,2026-06-04T09:02:42-07:00,Hà Nội,"Cầu Giấy, Hà Nội",DRV-HN-0253,TRIP-20260608-00066,FALSE
FB-00067,GreenSM,Tài xế đóng app,Tài xế đóng app trong giờ cao điểm dù xung quanh vẫn còn nhiều tạt ngang qua hỏi và nhiều xe gọi khách xung quanh. Vui lòng tìm cách khắc phục để không còn tình trạng này xảy ra,Driver Behavior,1,2026-05-30T08:38:31-07:00,Hà Nội,"Cầu Giấy, Hà Nội",DRV-HN-0171,TRIP-20260608-00067,TRUE
FB-00068,GreenSM,App không hổ trợ người dùng,App không hổ trợ người dùng. Đơn hàng của tôi bị thiếu món nên tôi có cần hổ trợ nhưng app không phản hồi lại và tôi cũng không biết làm cách nào nói chung là app làm ăn chán,App Issue,1,2026-06-02T20:41:06-07:00,Đà Nẵng,"Hải Châu, Đà Nẵng",DRV-DN-0132,TRIP-20260608-00068,FALSE
FB-00069,GreenSM,cập nhật cái con chem chép nhà mày,"cập nhật cái con chem chép nhà mày. tao cấm mày bắt người dùng cập nhật nữa nhé con Green SM ngu chem chép, muốn dùng phải cập nhật à, tao thích xài bản cũ đó con app úng tuỷ",App Issue,1,2026-05-26T09:07:30-07:00,Hà Nội,"Cầu Giấy, Hà Nội",DRV-HN-0152,TRIP-20260608-00069,FALSE
FB-00070,GreenSM,Tài xế như con cặc,"Tài xế như con cặc. Tài xế thích thì nhận cuốc đéo thích là đéo nhận, lúc nào trên app cũng hiện hơn 1 chục thằng tài xế mà bắt xe 30p 1 tiếng đéo có thằng nào nhận cuốc ncc",Driver Behavior,1,2026-05-30T07:53:47-07:00,Hà Nội,"Cầu Giấy, Hà Nội",DRV-HN-0193,TRIP-20260608-00070,TRUE
FB-00071,GreenSM,Liên tục bị tắt apps,"Liên tục bị tắt apps. từ ngày đổi tên. apps liên tục bị tắt. đang tìm địa chỉ là tắt, vào load lại từ đầu. đã thử cài đặt lại apps vẫn lỗi. vậy mà cả tháng nay dev chưa fix",App Issue,1,2026-05-20T04:55:06-07:00,Hồ Chí Minh,"Tân Bình, Hồ Chí Minh",DRV-HCM-0122,TRIP-20260608-00071,FALSE
FB-00072,GreenSM,Lỗi đăng nhập,Lỗi đăng nhập. Vừa tải xuống aan đăng nhập số điện thoại vào thì không được ??? Dùng wifi đăng nhập k được mà dùng 4G đăng nhập lại được ??? Code kiểu khỉ khô gì không biết,App Issue,1,2026-05-19T23:57:26-07:00,Hồ Chí Minh,"Bình Thạnh, Hồ Chí Minh",DRV-HCM-0231,TRIP-20260608-00072,FALSE
FB-00073,GreenSM,Định vị sai,"Định vị sai. Điểm đón/điểm đến ko đúng với định vị. Lái xe đi theo định vị thì ko đúng với vị trí mà tôi muốn đến. 10 lần sai cả 10, ít thì cách 500m, nhiều thì sai số 3km",Driver Behavior,1,2026-05-20T04:02:20-07:00,Hà Nội,"Cầu Giấy, Hà Nội",DRV-HN-0018,TRIP-20260608-00073,TRUE
FB-00074,GreenSM,Vị trí sai,"Vị trí sai. Map rất hay sao địa chỉ, đúng thông tin nhưng vị trí thực tế ghim toàn sai, giá thì cao hơn grab nhưng ghim sai vị trí nên có vẻ rê hơn :))) 1 app quá tệ hại",App Issue,1,2026-06-04T04:47:51-07:00,Đà Nẵng,"Hải Châu, Đà Nẵng",DRV-DN-0127,TRIP-20260608-00074,FALSE
FB-00075,GreenSM,Báo chờ 4 phút mà hơn 10 phút,"Báo chờ 4 phút mà hơn 10 phút. Hôm nay tôi đặt xe, hệ thống báo 4 phút chờ; khi đặt thì tài xế đang trả khách, sau đó báo chờ 10 phút. Hỏng hết việc. Đặt lại thì giá cao",Driver Behavior,2,2026-05-22T04:54:18-07:00,Hà Nội,"Cầu Giấy, Hà Nội",DRV-HN-0098,TRIP-20260608-00075,TRUE
FB-00076,GreenSM,"App không thân thiện, tài xế không ok","App không thân thiện, tài xế không ok. Không thể đặt được xe, mất quá nhiều thời gian để đặt. Gặp 2-3 xe đậu bên đường thì tài xế không nhận cuốc dù đèn taxi báo xanh.",Driver Behavior,1,2026-05-25T09:58:39-07:00,Hà Nội,"Cầu Giấy, Hà Nội",DRV-HN-0269,TRIP-20260608-00076,TRUE
FB-00077,GreenSM,Quá láo,"Quá láo. App thì cấm 24h không cho người dùng nhận OTP để đặt xe Gọi cho hotline thì bảo xoá app đi tải lại , mà xoá đi tải lại k đc nên gọi lại thì chặn số người dùng",App Issue,1,2026-05-24T20:28:44-07:00,Hồ Chí Minh,"Gò Vấp, Hồ Chí Minh",DRV-HCM-0349,TRIP-20260608-00077,FALSE
FB-00078,GreenSM,Tệ,Tệ. Ship giao đồ riêng tư thì nhà tới nới cũng kh gọi khách hàng để xác nhận lúc gọi lại thì khó chịu với khách hàng app chi mà ok mà người làm việc quá chán như cc,App Issue,1,2026-06-04T19:48:19-07:00,Hà Nội,"Tây Hồ, Hà Nội",DRV-HN-0075,TRIP-20260608-00078,FALSE
FB-00079,GreenSM,Trải nghiệm tệ,"Trải nghiệm tệ. Mã giảm giad hết lượt sử dụng nhưng vẫn hiển thị, rất mất thời gian lựa chọn, chọn địa chỉ cũ để ship thì k tự fill thông tin người nhận. App quá tệ",App Issue,1,2026-05-21T22:43:32-07:00,Hà Nội,"Tây Hồ, Hà Nội",DRV-HN-0104,TRIP-20260608-00079,FALSE
FB-00080,GreenSM,Không cập nhật bảng mới được,"Không cập nhật bảng mới được. Quá trình cập nhật chạy được khoản 50% bị reset. Sáng nay ngồi gần 10p để cập nhật và dùng nhưng k thể được, chuyển qua dùng app khác.",App Issue,1,2026-05-21T18:03:43-07:00,Hà Nội,"Đống Đa, Hà Nội",DRV-HN-0165,TRIP-20260608-00080,FALSE
